primary_type,week,count
DECEPTIVE PRACTICE,2021-01-18,580
DECEPTIVE PRACTICE,2021-01-25,584
DECEPTIVE PRACTICE,2021-02-01,506
DECEPTIVE PRACTICE,2021-02-08,353
DECEPTIVE PRACTICE,2021-02-15,362
DECEPTIVE PRACTICE,2021-02-22,457
DECEPTIVE PRACTICE,2021-03-01,508
DECEPTIVE PRACTICE,2021-03-08,321
DECEPTIVE PRACTICE,2021-03-15,423
DECEPTIVE PRACTICE,2021-03-22,340
DECEPTIVE PRACTICE,2021-03-29,343
DECEPTIVE PRACTICE,2021-04-05,300
DECEPTIVE PRACTICE,2021-04-12,308
DECEPTIVE PRACTICE,2021-04-19,282
DECEPTIVE PRACTICE,2021-04-26,330
DECEPTIVE PRACTICE,2021-05-03,282
DECEPTIVE PRACTICE,2021-05-10,292
DECEPTIVE PRACTICE,2021-05-17,277
DECEPTIVE PRACTICE,2021-05-24,330
DECEPTIVE PRACTICE,2021-05-31,394
DECEPTIVE PRACTICE,2021-06-07,376
DECEPTIVE PRACTICE,2021-06-14,351
DECEPTIVE PRACTICE,2021-06-21,315
DECEPTIVE PRACTICE,2021-06-28,323
DECEPTIVE PRACTICE,2021-07-05,278
DECEPTIVE PRACTICE,2021-07-12,288
DECEPTIVE PRACTICE,2021-07-19,282
DECEPTIVE PRACTICE,2021-07-26,398
DECEPTIVE PRACTICE,2021-08-02,295
DECEPTIVE PRACTICE,2021-08-09,287
DECEPTIVE PRACTICE,2021-08-16,303
DECEPTIVE PRACTICE,2021-08-23,286
DECEPTIVE PRACTICE,2021-08-30,364
DECEPTIVE PRACTICE,2021-09-06,259
DECEPTIVE PRACTICE,2021-09-13,307
DECEPTIVE PRACTICE,2021-09-20,296
DECEPTIVE PRACTICE,2021-09-27,380
DECEPTIVE PRACTICE,2021-10-04,286
DECEPTIVE PRACTICE,2021-10-11,266
DECEPTIVE PRACTICE,2021-10-18,297
DECEPTIVE PRACTICE,2021-10-25,250
DECEPTIVE PRACTICE,2021-11-01,303
DECEPTIVE PRACTICE,2021-11-08,260
DECEPTIVE PRACTICE,2021-11-15,302
DECEPTIVE PRACTICE,2021-11-22,241
DECEPTIVE PRACTICE,2021-11-29,340
DECEPTIVE PRACTICE,2021-12-06,268
DECEPTIVE PRACTICE,2021-12-13,244
DECEPTIVE PRACTICE,2021-12-20,256
DECEPTIVE PRACTICE,2021-12-27,391
DECEPTIVE PRACTICE,2022-01-03,285
DECEPTIVE PRACTICE,2022-01-10,282
DECEPTIVE PRACTICE,2022-01-17,306
DECEPTIVE PRACTICE,2022-01-24,271
DECEPTIVE PRACTICE,2022-01-31,323
DECEPTIVE PRACTICE,2022-02-07,248
DECEPTIVE PRACTICE,2022-02-14,269
DECEPTIVE PRACTICE,2022-02-21,263
DECEPTIVE PRACTICE,2022-02-28,375
DECEPTIVE PRACTICE,2022-03-07,334
DECEPTIVE PRACTICE,2022-03-14,316
DECEPTIVE PRACTICE,2022-03-21,267
DECEPTIVE PRACTICE,2022-03-28,400
DECEPTIVE PRACTICE,2022-04-04,310
DECEPTIVE PRACTICE,2022-04-11,317
DECEPTIVE PRACTICE,2022-04-18,320
DECEPTIVE PRACTICE,2022-04-25,354
DECEPTIVE PRACTICE,2022-05-02,319
DECEPTIVE PRACTICE,2022-05-09,313
DECEPTIVE PRACTICE,2022-05-16,302
DECEPTIVE PRACTICE,2022-05-23,272
DECEPTIVE PRACTICE,2022-05-30,351
DECEPTIVE PRACTICE,2022-06-06,311
DECEPTIVE PRACTICE,2022-06-13,291
DECEPTIVE PRACTICE,2022-06-20,310
DECEPTIVE PRACTICE,2022-06-27,388
DECEPTIVE PRACTICE,2022-07-04,279
DECEPTIVE PRACTICE,2022-07-11,296
DECEPTIVE PRACTICE,2022-07-18,283
DECEPTIVE PRACTICE,2022-07-25,318
DECEPTIVE PRACTICE,2022-08-01,368
DECEPTIVE PRACTICE,2022-08-08,336
DECEPTIVE PRACTICE,2022-08-15,306
DECEPTIVE PRACTICE,2022-08-22,325
DECEPTIVE PRACTICE,2022-08-29,408
DECEPTIVE PRACTICE,2022-09-05,390
DECEPTIVE PRACTICE,2022-09-12,375
DECEPTIVE PRACTICE,2022-09-19,349
DECEPTIVE PRACTICE,2022-09-26,390
DECEPTIVE PRACTICE,2022-10-03,395
DECEPTIVE PRACTICE,2022-10-10,367
DECEPTIVE PRACTICE,2022-10-17,334
DECEPTIVE PRACTICE,2022-10-24,345
DECEPTIVE PRACTICE,2022-10-31,412
DECEPTIVE PRACTICE,2022-11-07,303
DECEPTIVE PRACTICE,2022-11-14,309
DECEPTIVE PRACTICE,2022-11-21,326
DECEPTIVE PRACTICE,2022-11-28,481
DECEPTIVE PRACTICE,2022-12-05,394
DECEPTIVE PRACTICE,2022-12-12,336
DECEPTIVE PRACTICE,2022-12-19,253
DECEPTIVE PRACTICE,2022-12-26,398
DECEPTIVE PRACTICE,2023-01-02,321
DECEPTIVE PRACTICE,2023-01-09,347
DECEPTIVE PRACTICE,2023-01-16,318
DECEPTIVE PRACTICE,2023-01-23,337
DECEPTIVE PRACTICE,2023-01-30,426
DECEPTIVE PRACTICE,2023-02-06,376
DECEPTIVE PRACTICE,2023-02-13,319
DECEPTIVE PRACTICE,2023-02-20,314
DECEPTIVE PRACTICE,2023-02-27,422
DECEPTIVE PRACTICE,2023-03-06,383
DECEPTIVE PRACTICE,2023-03-13,315
DECEPTIVE PRACTICE,2023-03-20,335
DECEPTIVE PRACTICE,2023-03-27,413
DECEPTIVE PRACTICE,2023-04-03,389
DECEPTIVE PRACTICE,2023-04-10,335
DECEPTIVE PRACTICE,2023-04-17,332
DECEPTIVE PRACTICE,2023-04-24,327
DECEPTIVE PRACTICE,2023-05-01,370
DECEPTIVE PRACTICE,2023-05-08,303
DECEPTIVE PRACTICE,2023-05-15,320
DECEPTIVE PRACTICE,2023-05-22,321
DECEPTIVE PRACTICE,2023-05-29,430
DECEPTIVE PRACTICE,2023-06-05,320
DECEPTIVE PRACTICE,2023-06-12,305
DECEPTIVE PRACTICE,2023-06-19,298
DECEPTIVE PRACTICE,2023-06-26,367
DECEPTIVE PRACTICE,2023-07-03,344
DECEPTIVE PRACTICE,2023-07-10,357
DECEPTIVE PRACTICE,2023-07-17,302
DECEPTIVE PRACTICE,2023-07-24,305
DECEPTIVE PRACTICE,2023-07-31,477
DECEPTIVE PRACTICE,2023-08-07,356
DECEPTIVE PRACTICE,2023-08-14,273
DECEPTIVE PRACTICE,2023-08-21,294
DECEPTIVE PRACTICE,2023-08-28,422
DECEPTIVE PRACTICE,2023-09-04,341
DECEPTIVE PRACTICE,2023-09-11,298
DECEPTIVE PRACTICE,2023-09-18,289
DECEPTIVE PRACTICE,2023-09-25,374
DECEPTIVE PRACTICE,2023-10-02,337
DECEPTIVE PRACTICE,2023-10-09,321
DECEPTIVE PRACTICE,2023-10-16,259
DECEPTIVE PRACTICE,2023-10-23,285
DECEPTIVE PRACTICE,2023-10-30,381
DECEPTIVE PRACTICE,2023-11-06,298
DECEPTIVE PRACTICE,2023-11-13,267
DECEPTIVE PRACTICE,2023-11-20,243
DECEPTIVE PRACTICE,2023-11-27,375
DECEPTIVE PRACTICE,2023-12-04,320
DECEPTIVE PRACTICE,2023-12-11,313
DECEPTIVE PRACTICE,2023-12-18,294
DECEPTIVE PRACTICE,2023-12-25,243
DECEPTIVE PRACTICE,2024-01-01,410
DECEPTIVE PRACTICE,2024-01-08,276
DECEPTIVE PRACTICE,2024-01-15,302
DECEPTIVE PRACTICE,2024-01-22,283
DECEPTIVE PRACTICE,2024-01-29,365
DECEPTIVE PRACTICE,2024-02-05,324
DECEPTIVE PRACTICE,2024-02-12,293
DECEPTIVE PRACTICE,2024-02-19,302
DECEPTIVE PRACTICE,2024-02-26,362
DECEPTIVE PRACTICE,2024-03-04,290
DECEPTIVE PRACTICE,2024-03-11,308
DECEPTIVE PRACTICE,2024-03-18,316
DECEPTIVE PRACTICE,2024-03-25,289
DECEPTIVE PRACTICE,2024-04-01,337
DECEPTIVE PRACTICE,2024-04-08,339
DECEPTIVE PRACTICE,2024-04-15,322
DECEPTIVE PRACTICE,2024-04-22,285
DECEPTIVE PRACTICE,2024-04-29,380
DECEPTIVE PRACTICE,2024-05-06,355
DECEPTIVE PRACTICE,2024-05-13,273
DECEPTIVE PRACTICE,2024-05-20,309
DECEPTIVE PRACTICE,2024-05-27,369
DECEPTIVE PRACTICE,2024-06-03,371
DECEPTIVE PRACTICE,2024-06-10,336
DECEPTIVE PRACTICE,2024-06-17,268
DECEPTIVE PRACTICE,2024-06-24,313
DECEPTIVE PRACTICE,2024-07-01,328
DECEPTIVE PRACTICE,2024-07-08,308
DECEPTIVE PRACTICE,2024-07-15,321
DECEPTIVE PRACTICE,2024-07-22,278
DECEPTIVE PRACTICE,2024-07-29,395
DECEPTIVE PRACTICE,2024-08-05,294
DECEPTIVE PRACTICE,2024-08-12,313
DECEPTIVE PRACTICE,2024-08-19,276
DECEPTIVE PRACTICE,2024-08-26,339
DECEPTIVE PRACTICE,2024-09-02,336
DECEPTIVE PRACTICE,2024-09-09,283
DECEPTIVE PRACTICE,2024-09-16,324
DECEPTIVE PRACTICE,2024-09-23,264
DECEPTIVE PRACTICE,2024-09-30,362
DECEPTIVE PRACTICE,2024-10-07,317
DECEPTIVE PRACTICE,2024-10-14,270
DECEPTIVE PRACTICE,2024-10-21,309
DECEPTIVE PRACTICE,2024-10-28,345
DECEPTIVE PRACTICE,2024-11-04,301
DECEPTIVE PRACTICE,2024-11-11,299
DECEPTIVE PRACTICE,2024-11-18,271
DECEPTIVE PRACTICE,2024-11-25,285
DECEPTIVE PRACTICE,2024-12-02,328
DECEPTIVE PRACTICE,2024-12-09,292
DECEPTIVE PRACTICE,2024-12-16,266
DECEPTIVE PRACTICE,2024-12-23,209
DECEPTIVE PRACTICE,2024-12-30,343
DECEPTIVE PRACTICE,2025-01-06,309
DECEPTIVE PRACTICE,2025-01-13,260
DECEPTIVE PRACTICE,2025-01-20,251
DECEPTIVE PRACTICE,2025-01-27,341
DECEPTIVE PRACTICE,2025-02-03,375
DECEPTIVE PRACTICE,2025-02-10,290
DECEPTIVE PRACTICE,2025-02-17,258
DECEPTIVE PRACTICE,2025-02-24,383
DECEPTIVE PRACTICE,2025-03-03,391
DECEPTIVE PRACTICE,2025-03-10,278
DECEPTIVE PRACTICE,2025-03-17,310
DECEPTIVE PRACTICE,2025-03-24,269
DECEPTIVE PRACTICE,2025-03-31,386
DECEPTIVE PRACTICE,2025-04-07,280
DECEPTIVE PRACTICE,2025-04-14,263
DECEPTIVE PRACTICE,2025-04-21,239
DECEPTIVE PRACTICE,2025-04-28,330
DECEPTIVE PRACTICE,2025-05-05,280
DECEPTIVE PRACTICE,2025-05-12,261
DECEPTIVE PRACTICE,2025-05-19,285
DECEPTIVE PRACTICE,2025-05-26,296
DECEPTIVE PRACTICE,2025-06-02,323
DECEPTIVE PRACTICE,2025-06-09,283
DECEPTIVE PRACTICE,2025-06-16,244
DECEPTIVE PRACTICE,2025-06-23,261
DECEPTIVE PRACTICE,2025-06-30,374
DECEPTIVE PRACTICE,2025-07-07,315
DECEPTIVE PRACTICE,2025-07-14,282
DECEPTIVE PRACTICE,2025-07-21,266
DECEPTIVE PRACTICE,2025-07-28,380
DECEPTIVE PRACTICE,2025-08-04,310
DECEPTIVE PRACTICE,2025-08-11,266
DECEPTIVE PRACTICE,2025-08-18,272
DECEPTIVE PRACTICE,2025-08-25,267
DECEPTIVE PRACTICE,2025-09-01,330
DECEPTIVE PRACTICE,2025-09-08,292
DECEPTIVE PRACTICE,2025-09-15,295
DECEPTIVE PRACTICE,2025-09-22,250
DECEPTIVE PRACTICE,2025-09-29,346
DECEPTIVE PRACTICE,2025-10-06,259
DECEPTIVE PRACTICE,2025-10-13,266
DECEPTIVE PRACTICE,2025-10-20,257
DECEPTIVE PRACTICE,2025-10-27,275
DECEPTIVE PRACTICE,2025-11-03,274
DECEPTIVE PRACTICE,2025-11-10,244
DECEPTIVE PRACTICE,2025-11-17,244
DECEPTIVE PRACTICE,2025-11-24,221
DECEPTIVE PRACTICE,2025-12-01,307
DECEPTIVE PRACTICE,2025-12-08,250
DECEPTIVE PRACTICE,2025-12-15,262
DECEPTIVE PRACTICE,2025-12-22,192
DECEPTIVE PRACTICE,2025-12-29,272
DECEPTIVE PRACTICE,2026-01-05,279
DECEPTIVE PRACTICE,2026-01-12,271
DECEPTIVE PRACTICE,2026-01-19,206
DECEPTIVE PRACTICE,2026-01-26,305
DECEPTIVE PRACTICE,2026-02-02,278
DECEPTIVE PRACTICE,2026-02-09,246
DECEPTIVE PRACTICE,2026-02-16,228
DECEPTIVE PRACTICE,2026-02-23,297
DECEPTIVE PRACTICE,2026-03-02,267
DECEPTIVE PRACTICE,2026-03-09,251
DECEPTIVE PRACTICE,2026-03-16,237
DECEPTIVE PRACTICE,2026-03-23,208
DECEPTIVE PRACTICE,2026-03-30,306
DECEPTIVE PRACTICE,2026-04-06,210
DECEPTIVE PRACTICE,2026-04-13,225
DECEPTIVE PRACTICE,2026-04-20,264
DECEPTIVE PRACTICE,2026-04-27,239
DECEPTIVE PRACTICE,2026-05-04,250
DECEPTIVE PRACTICE,2026-05-11,201
DECEPTIVE PRACTICE,2026-05-18,192
DECEPTIVE PRACTICE,2026-05-25,193
DECEPTIVE PRACTICE,2026-06-01,191
THEFT,2001-01-01,1820
THEFT,2001-01-08,1783
THEFT,2001-01-15,1862
THEFT,2001-01-22,1648
THEFT,2001-01-29,1728
THEFT,2001-02-05,1741
THEFT,2001-02-12,1621
THEFT,2001-02-19,1620
THEFT,2001-02-26,1759
THEFT,2001-03-05,1812
THEFT,2001-03-12,1749
THEFT,2001-03-19,1692
THEFT,2001-03-26,1761
THEFT,2001-04-02,1804
THEFT,2001-04-09,1815
THEFT,2001-04-16,1703
THEFT,2001-04-23,1803
THEFT,2001-04-30,1961
THEFT,2001-05-07,1893
THEFT,2001-05-14,1876
THEFT,2001-05-21,1884
THEFT,2001-05-28,1984
THEFT,2001-06-04,2019
THEFT,2001-06-11,2019
THEFT,2001-06-18,2031
THEFT,2001-06-25,1991
THEFT,2001-07-02,1934
THEFT,2001-07-09,2157
THEFT,2001-07-16,2172
THEFT,2001-07-23,2163
THEFT,2001-07-30,2274
THEFT,2001-08-06,2155
THEFT,2001-08-13,2175
THEFT,2001-08-20,2070
THEFT,2001-08-27,2284
THEFT,2001-09-03,2105
THEFT,2001-09-10,2008
THEFT,2001-09-17,1984
THEFT,2001-09-24,2020
THEFT,2001-10-01,2091
THEFT,2001-10-08,2030
THEFT,2001-10-15,2089
THEFT,2001-10-22,1907
THEFT,2001-10-29,2018
THEFT,2001-11-05,1823
THEFT,2001-11-12,1871
THEFT,2001-11-19,1659
THEFT,2001-11-26,2013
THEFT,2001-12-03,1783
THEFT,2001-12-10,1841
THEFT,2001-12-17,1746
THEFT,2001-12-24,1315
THEFT,2001-12-31,1746
THEFT,2002-01-07,1714
THEFT,2002-01-14,1681
THEFT,2002-01-21,1609
THEFT,2002-01-28,1625
THEFT,2002-02-04,1470
THEFT,2002-02-11,1599
THEFT,2002-02-18,1546
THEFT,2002-02-25,1645
THEFT,2002-03-04,1464
THEFT,2002-03-11,1760
THEFT,2002-03-18,1656
THEFT,2002-03-25,1651
THEFT,2002-04-01,1780
THEFT,2002-04-08,1643
THEFT,2002-04-15,1781
THEFT,2002-04-22,1799
THEFT,2002-04-29,1867
THEFT,2002-05-06,1831
THEFT,2002-05-13,1884
THEFT,2002-05-20,1930
THEFT,2002-05-27,1929
THEFT,2002-06-03,1816
THEFT,2002-06-10,1994
THEFT,2002-06-17,1985
THEFT,2002-06-24,2070
THEFT,2002-07-01,2067
THEFT,2002-07-08,2167
THEFT,2002-07-15,2280
THEFT,2002-07-22,2141
THEFT,2002-07-29,2231
THEFT,2002-08-05,2179
THEFT,2002-08-12,2242
THEFT,2002-08-19,2092
THEFT,2002-08-26,2153
THEFT,2002-09-02,2006
THEFT,2002-09-09,2091
THEFT,2002-09-16,2181
THEFT,2002-09-23,2058
THEFT,2002-09-30,2197
THEFT,2002-10-07,2015
THEFT,2002-10-14,2087
THEFT,2002-10-21,1981
THEFT,2002-10-28,2026
THEFT,2002-11-04,1910
THEFT,2002-11-11,1901
THEFT,2002-11-18,1831
THEFT,2002-11-25,1702
THEFT,2002-12-02,1698
THEFT,2002-12-09,2002
THEFT,2002-12-16,1808
THEFT,2002-12-23,1519
THEFT,2002-12-30,1973
THEFT,2003-01-06,1734
THEFT,2003-01-13,1711
THEFT,2003-01-20,1471
THEFT,2003-01-27,1657
THEFT,2003-02-03,1553
THEFT,2003-02-10,1609
THEFT,2003-02-17,1620
THEFT,2003-02-24,1731
THEFT,2003-03-03,1624
THEFT,2003-03-10,1785
THEFT,2003-03-17,1694
THEFT,2003-03-24,1715
THEFT,2003-03-31,1868
THEFT,2003-04-07,1792
THEFT,2003-04-14,1818
THEFT,2003-04-21,1763
THEFT,2003-04-28,1869
THEFT,2003-05-05,1810
THEFT,2003-05-12,1777
THEFT,2003-05-19,1899
THEFT,2003-05-26,1912
THEFT,2003-06-02,1844
THEFT,2003-06-09,1853
THEFT,2003-06-16,1884
THEFT,2003-06-23,1986
THEFT,2003-06-30,1994
THEFT,2003-07-07,2109
THEFT,2003-07-14,2490
THEFT,2003-07-21,2316
THEFT,2003-07-28,2370
THEFT,2003-08-04,2221
THEFT,2003-08-11,2286
THEFT,2003-08-18,2178
THEFT,2003-08-25,2166
THEFT,2003-09-01,2052
THEFT,2003-09-08,2050
THEFT,2003-09-15,2121
THEFT,2003-09-22,2035
THEFT,2003-09-29,2020
THEFT,2003-10-06,2002
THEFT,2003-10-13,2053
THEFT,2003-10-20,2006
THEFT,2003-10-27,2005
THEFT,2003-11-03,1763
THEFT,2003-11-10,1908
THEFT,2003-11-17,1887
THEFT,2003-11-24,1721
THEFT,2003-12-01,1912
THEFT,2003-12-08,1774
THEFT,2003-12-15,1758
THEFT,2003-12-22,1538
THEFT,2003-12-29,1848
THEFT,2004-01-05,1492
THEFT,2004-01-12,1544
THEFT,2004-01-19,1487
THEFT,2004-01-26,1375
THEFT,2004-02-02,1396
THEFT,2004-02-09,1462
THEFT,2004-02-16,1539
THEFT,2004-02-23,1614
THEFT,2004-03-01,1749
THEFT,2004-03-08,1567
THEFT,2004-03-15,1686
THEFT,2004-03-22,1720
THEFT,2004-03-29,1810
THEFT,2004-04-05,1602
THEFT,2004-04-12,1590
THEFT,2004-04-19,1710
THEFT,2004-04-26,1676
THEFT,2004-05-03,1634
THEFT,2004-05-10,1788
THEFT,2004-05-17,1762
THEFT,2004-05-24,1813
THEFT,2004-05-31,1936
THEFT,2004-06-07,1900
THEFT,2004-06-14,1941
THEFT,2004-06-21,1934
THEFT,2004-06-28,2152
THEFT,2004-07-05,2227
THEFT,2004-07-12,2472
THEFT,2004-07-19,2231
THEFT,2004-07-26,2301
THEFT,2004-08-02,2284
THEFT,2004-08-09,2211
THEFT,2004-08-16,2262
THEFT,2004-08-23,2231
THEFT,2004-08-30,2260
THEFT,2004-09-06,1935
THEFT,2004-09-13,2075
THEFT,2004-09-20,1986
THEFT,2004-09-27,1943
THEFT,2004-10-04,1880
THEFT,2004-10-11,2003
THEFT,2004-10-18,1979
THEFT,2004-10-25,1984
THEFT,2004-11-01,1809
THEFT,2004-11-08,1786
THEFT,2004-11-15,1797
THEFT,2004-11-22,1577
THEFT,2004-11-29,1620
THEFT,2004-12-06,1608
THEFT,2004-12-13,1620
THEFT,2004-12-20,1267
THEFT,2004-12-27,1763
THEFT,2005-01-03,1246
THEFT,2005-01-10,1441
THEFT,2005-01-17,1222
THEFT,2005-01-24,1348
THEFT,2005-01-31,1405
THEFT,2005-02-07,1313
THEFT,2005-02-14,1387
THEFT,2005-02-21,1445
THEFT,2005-02-28,1530
THEFT,2005-03-07,1429
THEFT,2005-03-14,1477
THEFT,2005-03-21,1512
THEFT,2005-03-28,1562
THEFT,2005-04-04,1630
THEFT,2005-04-11,1614
THEFT,2005-04-18,1687
THEFT,2005-04-25,1708
THEFT,2005-05-02,1547
THEFT,2005-05-09,1610
THEFT,2005-05-16,1705
THEFT,2005-05-23,1681
THEFT,2005-05-30,1624
THEFT,2005-06-06,1652
THEFT,2005-06-13,1736
THEFT,2005-06-20,1747
THEFT,2005-06-27,1913
THEFT,2005-07-04,1864
THEFT,2005-07-11,1990
THEFT,2005-07-18,1892
THEFT,2005-07-25,1912
THEFT,2005-08-01,1980
THEFT,2005-08-08,1913
THEFT,2005-08-15,1866
THEFT,2005-08-22,1887
THEFT,2005-08-29,1913
THEFT,2005-09-05,1714
THEFT,2005-09-12,1777
THEFT,2005-09-19,1721
THEFT,2005-09-26,1807
THEFT,2005-10-03,1750
THEFT,2005-10-10,1659
THEFT,2005-10-17,1837
THEFT,2005-10-24,1712
THEFT,2005-10-31,1800
THEFT,2005-11-07,1740
THEFT,2005-11-14,1633
THEFT,2005-11-21,1482
THEFT,2005-11-28,1629
THEFT,2005-12-05,1325
THEFT,2005-12-12,1425
THEFT,2005-12-19,1387
THEFT,2005-12-26,1756
THEFT,2006-01-02,1505
THEFT,2006-01-09,1600
THEFT,2006-01-16,1520
THEFT,2006-01-23,1546
THEFT,2006-01-30,1520
THEFT,2006-02-06,1416
THEFT,2006-02-13,1252
THEFT,2006-02-20,1377
THEFT,2006-02-27,1518
THEFT,2006-03-06,1467
THEFT,2006-03-13,1592
THEFT,2006-03-20,1476
THEFT,2006-03-27,1657
THEFT,2006-04-03,1560
THEFT,2006-04-10,1507
THEFT,2006-04-17,1574
THEFT,2006-04-24,1624
THEFT,2006-05-01,1705
THEFT,2006-05-08,1649
THEFT,2006-05-15,1644
THEFT,2006-05-22,1584
THEFT,2006-05-29,1680
THEFT,2006-06-05,1658
THEFT,2006-06-12,1757
THEFT,2006-06-19,1705
THEFT,2006-06-26,1830
THEFT,2006-07-03,1721
THEFT,2006-07-10,1908
THEFT,2006-07-17,1988
THEFT,2006-07-24,1989
THEFT,2006-07-31,1866
THEFT,2006-08-07,1787
THEFT,2006-08-14,1908
THEFT,2006-08-21,1811
THEFT,2006-08-28,1923
THEFT,2006-09-04,1716
THEFT,2006-09-11,1756
THEFT,2006-09-18,1714
THEFT,2006-09-25,1800
THEFT,2006-10-02,1713
THEFT,2006-10-09,1623
THEFT,2006-10-16,1699
THEFT,2006-10-23,1674
THEFT,2006-10-30,1727
THEFT,2006-11-06,1661
THEFT,2006-11-13,1575
THEFT,2006-11-20,1521
THEFT,2006-11-27,1622
THEFT,2006-12-04,1397
THEFT,2006-12-11,1724
THEFT,2006-12-18,1589
THEFT,2006-12-25,1386
THEFT,2007-01-01,1836
THEFT,2007-01-08,1488
THEFT,2007-01-15,1352
THEFT,2007-01-22,1390
THEFT,2007-01-29,1321
THEFT,2007-02-05,1108
THEFT,2007-02-12,1050
THEFT,2007-02-19,1373
THEFT,2007-02-26,1400
THEFT,2007-03-05,1316
THEFT,2007-03-12,1539
THEFT,2007-03-19,1546
THEFT,2007-03-26,1533
THEFT,2007-04-02,1408
THEFT,2007-04-09,1525
THEFT,2007-04-16,1658
THEFT,2007-04-23,1541
THEFT,2007-04-30,1647
THEFT,2007-05-07,1561
THEFT,2007-05-14,1787
THEFT,2007-05-21,1749
THEFT,2007-05-28,1788
THEFT,2007-06-04,1635
THEFT,2007-06-11,1811
THEFT,2007-06-18,1829
THEFT,2007-06-25,1811
THEFT,2007-07-02,1797
THEFT,2007-07-09,1976
THEFT,2007-07-16,1893
THEFT,2007-07-23,1926
THEFT,2007-07-30,1892
THEFT,2007-08-06,1815
THEFT,2007-08-13,1820
THEFT,2007-08-20,1789
THEFT,2007-08-27,1865
THEFT,2007-09-03,1700
THEFT,2007-09-10,1688
THEFT,2007-09-17,1712
THEFT,2007-09-24,1743
THEFT,2007-10-01,1831
THEFT,2007-10-08,1706
THEFT,2007-10-15,1789
THEFT,2007-10-22,1887
THEFT,2007-10-29,1776
THEFT,2007-11-05,1678
THEFT,2007-11-12,1695
THEFT,2007-11-19,1490
THEFT,2007-11-26,1576
THEFT,2007-12-03,1425
THEFT,2007-12-10,1543
THEFT,2007-12-17,1665
THEFT,2007-12-24,1258
THEFT,2007-12-31,1904
THEFT,2008-01-07,1686
THEFT,2008-01-14,1518
THEFT,2008-01-21,1295
THEFT,2008-01-28,1397
THEFT,2008-02-04,1239
THEFT,2008-02-11,1285
THEFT,2008-02-18,1385
THEFT,2008-02-25,1519
THEFT,2008-03-03,1353
THEFT,2008-03-10,1488
THEFT,2008-03-17,1341
THEFT,2008-03-24,1568
THEFT,2008-03-31,1609
THEFT,2008-04-07,1644
THEFT,2008-04-14,1774
THEFT,2008-04-21,1629
THEFT,2008-04-28,1674
THEFT,2008-05-05,1692
THEFT,2008-05-12,1634
THEFT,2008-05-19,1780
THEFT,2008-05-26,1771
THEFT,2008-06-02,1760
THEFT,2008-06-09,1889
THEFT,2008-06-16,1773
THEFT,2008-06-23,1844
THEFT,2008-06-30,1789
THEFT,2008-07-07,1973
THEFT,2008-07-14,2033
THEFT,2008-07-21,1947
THEFT,2008-07-28,1983
THEFT,2008-08-04,1910
THEFT,2008-08-11,1943
THEFT,2008-08-18,2023
THEFT,2008-08-25,1815
THEFT,2008-09-01,1885
THEFT,2008-09-08,1895
THEFT,2008-09-15,1901
THEFT,2008-09-22,1855
THEFT,2008-09-29,1869
THEFT,2008-10-06,1902
THEFT,2008-10-13,1858
THEFT,2008-10-20,1872
THEFT,2008-10-27,1893
THEFT,2008-11-03,1588
THEFT,2008-11-10,1701
THEFT,2008-11-17,1666
THEFT,2008-11-24,1567
THEFT,2008-12-01,1590
THEFT,2008-12-08,1535
THEFT,2008-12-15,1378
THEFT,2008-12-22,1193
THEFT,2008-12-29,1735
THEFT,2009-01-05,1341
THEFT,2009-01-12,1244
THEFT,2009-01-19,1262
THEFT,2009-01-26,1361
THEFT,2009-02-02,1390
THEFT,2009-02-09,1389
THEFT,2009-02-16,1335
THEFT,2009-02-23,1362
THEFT,2009-03-02,1410
THEFT,2009-03-09,1516
THEFT,2009-03-16,1373
THEFT,2009-03-23,1586
THEFT,2009-03-30,1582
THEFT,2009-04-06,1429
THEFT,2009-04-13,1545
THEFT,2009-04-20,1546
THEFT,2009-04-27,1573
THEFT,2009-05-04,1571
THEFT,2009-05-11,1647
THEFT,2009-05-18,1585
THEFT,2009-05-25,1526
THEFT,2009-06-01,1621
THEFT,2009-06-08,1483
THEFT,2009-06-15,1513
THEFT,2009-06-22,1677
THEFT,2009-06-29,1701
THEFT,2009-07-06,1795
THEFT,2009-07-13,1728
THEFT,2009-07-20,1836
THEFT,2009-07-27,1828
THEFT,2009-08-03,1684
THEFT,2009-08-10,1775
THEFT,2009-08-17,1755
THEFT,2009-08-24,1710
THEFT,2009-08-31,1680
THEFT,2009-09-07,1717
THEFT,2009-09-14,1727
THEFT,2009-09-21,1714
THEFT,2009-09-28,1605
THEFT,2009-10-05,1602
THEFT,2009-10-12,1600
THEFT,2009-10-19,1655
THEFT,2009-10-26,1664
THEFT,2009-11-02,1468
THEFT,2009-11-09,1642
THEFT,2009-11-16,1549
THEFT,2009-11-23,1389
THEFT,2009-11-30,1496
THEFT,2009-12-07,1410
THEFT,2009-12-14,1481
THEFT,2009-12-21,1078
THEFT,2009-12-28,1392
THEFT,2010-01-04,1273
THEFT,2010-01-11,1405
THEFT,2010-01-18,1411
THEFT,2010-01-25,1321
THEFT,2010-02-01,1256
THEFT,2010-02-08,1138
THEFT,2010-02-15,1193
THEFT,2010-02-22,1216
THEFT,2010-03-01,1311
THEFT,2010-03-08,1372
THEFT,2010-03-15,1371
THEFT,2010-03-22,1424
THEFT,2010-03-29,1406
